SMILES,P(Act),Unnamed: 2
CNC[C@@H](O)[C@H](c1cccc(F)c1)N(C)c1ccccc1,7.920818754,
NC[C@@H]1C[C@@]1(C(=O)N1C=COc2ccccc21)c1ccsc1,7.920818754,
CN[C@H]1CC[C@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,7.958607315,
COc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,7.958607315,
Cc1ccc([C@H]2C[C@H]3CCC4C2[C@@](O)(c2ccccc2)CN43)cc1,7.958607315,
CCCOC(c1ccc(Cl)c(Cl)c1)C1CNC1,8.0,
CN(C)CC1(c2ccc(F)c(Cl)c2)CCCCC1,8.0,
CNCCC(c1ccccc1)c1ccc2[nH]ccc2c1,8.0,
Cc1coc([C@H]2[C@@H]3CNC[C@@]32c2ccc(Cl)c(Cl)c2)n1,8.0,
Clc1ccccc1O[C@H](c1ccccc1)[C@@H]1CCNC1,8.0,
O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1F,8.0,
CCC1NCCCN(c2ccc3ccccc3c2)C1=O,8.036212173,
CCN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1,8.045757491,
CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1ccccc1C,8.070581074,
COCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1,8.080921908,
CSc1ccc([C@H]2CN3CCC[C@H]3c3ccccc32)cc1,8.089375595,
C=C(F)CN(C)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,8.091514981,
CN1Cc2cc(-c3cccnn3)ccc2C(c2cc3ccccc3s2)C1,8.091514981,
CCCCC1(CCCNC)Cc2ccccc2N(c2ccc(C)cc2)C1=O,8.096910013,
CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,8.096910013,
CSc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,8.096910013,
CC(C)(C)CCC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1,8.100015437,
CC(C)CC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1,8.100015437,
COCC[C@@]1(c2ccc(Cl)c(Cl)c2)[C@H]2CNC[C@H]21,8.100015437,
Cc1ccccc1O[C@@H](c1ccccc1)[C@H]1CCNC1,8.100015437,
Clc1ccc([C@]2(COCC3CC3)[C@H]3CNC[C@H]32)cc1Cl,8.100015437,
Fc1ccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c(F)c1,8.100015437,
O=C(c1ccc2[nH]ccc2c1)C1(Cc2ccccc2)CCCN1,8.100015437,
OCC[C@H]1[C@@H]2CNC[C@]12c1ccc(Cl)c(Cl)c1,8.100015437,
c1ccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)cc1,8.100015437,
COc1ccc2c(c1)CN(C)CC2c1cccc(C)c1,8.13667714,
CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,8.142667504,
CCc1ccccc1O[C@H]1c2ccccc2OC[C@H]1CNC,8.15490196,
CN(C)CC1(c2ccc3ccccc3c2)CCCCC1,8.15490196,
CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cc(F)ccc1C,8.15490196,
O=C(c1ccccc1Oc1ccccc1)N(CC1CCC1)[C@H]1CCNC1,8.15490196,
Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,8.15490196,
CC(C)(C#N)CCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,8.207608311,
CNCC(O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,8.22184875,
CNCC[C@H](c1ccccc1)n1c(=O)n(-c2ccccc2F)c2cccc(F)c21,8.22184875,
CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2)S1(=O)=O,8.22184875,
O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@H]1CCNC1,8.22184875,
Cc1ccc2c(c1)CN(C)CC2c1cc(F)cc(F)c1,8.236572006,
OC[C@H]1CNCCO[C@@H]1c1ccc(Cl)c(Cl)c1,8.236572006,
C=CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,8.251811973,
OC[C@@]1(c2ccc(Cl)c(Cl)c2)CCNCCO1,8.251811973,
CN1Cc2cc(O)ccc2C(c2ccc3sccc3c2)C1,8.259637311,
CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1c(C)cccc1F,8.259637311,
CCOc1ccc(C2(CC(C)CCNCCCC(N)=O)CCC2)cc1,8.260427656,
C=C(F)CN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,8.283996656,
[3H]C([3H])([3H])NCCC(Oc1ccccc1OC)c1ccccc1,8.292429824,
Clc1ccc(O[C@H](c2ccccc2)[C@@H]2CCNC2)cc1,8.299988938,
Cc1c(Cl)cccc1CN(C1CCOCC1)[C@H]1CCNC1,8.301029996,
Clc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1Cl,8.301029996,
N#Cc1c[nH]c2ccc(C3(Cc4ccccc4)CCNC3)cc12,8.301029996,
C=C1CN2C3CCC2C1C(c1ccc(Cl)cc1)C3,8.315154638,
CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,8.32330639,
CC(C)(C)CCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCNC1,8.324588306,
OC1(c2ccc3c(c2)OCO3)c2ccccc2C2=NCCCN21,8.326979093,
CNCCCC1c2ccccc2C=Cc2ccccc21,8.327902142,
Cc1ccc(C2CN(C)Cc3ccccc32)cc1F,8.356547324,
CC(C)(O)CN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,8.37675071,
CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1,8.397940009,
Clc1ccc([C@]2(CCOC3CCC3)[C@H]3CNC[C@H]32)cc1Cl,8.400007822,
Fc1ccc(F)c(O[C@@H](c2ccccc2)[C@@H]2CCNC2)c1Cl,8.400007822,
Fc1ccccc1O[C@H](c1ccccc1)[C@@H]1CCNC1,8.400007822,
CN1[C@H]2CC[C@@H]1[C@@H](C=C(Br)Br)[C@@H](c1ccc(Cl)cc1)C2,8.455931956,
CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC(C)(C)c2cccc(F)c21,8.462180905,
CC(C)CN(Cc1cc(F)ccc1C(F)(F)F)C1CCNCC1,8.468521083,
CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,8.488116639,
CC(C)(C)CCC1(C(=O)c2ccc3ccccc3n2)CCNC1,8.500038134,
Brc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,8.522878745,
CN(C)Cc1ccc2c(c1)CN(C)CC2c1ccc2sccc2c1,8.522878745,
CNC[C@@H](O)CCN1c2ccccc2N(c2c(F)cccc2F)S1(=O)=O,8.522878745,
CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2)S1(=O)=O,8.522878745,
C#CCN(CC=C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,8.552841969,
CC(C)(C)CN(Cc1ccccc1C(F)(F)F)C1CCNCC1,8.568636236,
CC(C)(C)CCC1(C(=O)c2cc3ccccc3s2)CCNC1,8.599980365,
CN1Cc2cc(-c3cccnn3)ccc2C(c2cc3ccccc3o2)C1,8.619788758,
CC(C)CN(Cc1ccc(C(F)(F)F)cc1F)C1CCNCC1,8.657577319,
CC(C)CN(Cc1ccc(Cl)cc1Cl)C1CCNCC1,8.698970004,
OC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,8.698970004,
c1ccc([C@H](Oc2ccccc2C2CC2)[C@@H]2CNCCO2)cc1,8.698970004,
Clc1ccc([C@]23CNC[C@H]2[C@@H]3COC2CCCCC2)cc1Cl,8.7000571,
COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@H]1c1ccc(I)cc1)N2,8.70333481,
CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,8.7242281,
C#Cc1ccc([C@@H]2C[C@H]3CC[C@@H](N3)[C@H]2C(=O)OC)cc1,8.730487056,
CC(C)CN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,8.744727495,
Cc1cc(C)n(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,8.799970733,
FC(F)(F)COC[C@@H]1[C@H]2CNC[C@]21c1ccc(Cl)c(Cl)c1,8.799970733,
COC(=O)c1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,8.879426069,
Cc1ccc2c(c1)CN(C)CC2c1ccc2sccc2c1,8.886056648,
Clc1ccc(Cl)c(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1Cl,8.89997427,
COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2C,8.958607315,
Cn1ccc2cc(C3(Cc4ccccc4)CCNC3)ccc21,9.0,
FCCOc1ccccc1S[C@@H](c1ccccc1)[C@@H]1CNCCO1,9.0,
COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2,9.045757491,
COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(Cl)c(C)c1)N2C,9.096910013,
Clc1cccc(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1Cl,9.100015437,
Fc1cc(F)c(F)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1F,9.100015437,
Fc1cccc(F)c1O[C@@H](c1ccccc1)[C@H]1CCNC1,9.100015437,
COC[C@@H]1[C@H]2CNC[C@]21c1ccc2ccccc2c1,9.199970641,
Cc1csc(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,9.199970641,
CCNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,7.721246399,
CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,4.617928899,
Clc1ccc(C2c3ccccc3C3=NCCN32)cc1,7.053302163,
CN(C)Cc1ccccc1Sc1ccc(I)cc1N,6.037788561,
C=CCC(OC)[C@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,8.603713454,
CCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2c(F)cccc21,7.899629455,
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2C,6.657577319,
CCOc1ccccc1C[C@@](O)(c1ccccc1)[C@@H]1CNCCO1,8.283996656000001,
Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,7.54515514,
CS(=O)(=O)c1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,5.866461092000001,
Cc1cn([C@@H](c2ccccc2)[C@@H](O)CN)c2ccccc12,6.493494967999999,
CC(C)CN(Cc1ccc(F)cc1F)C1CCNCC1,7.698970003999999,
COC(=O)[C@H]1[C@@H](c2ccccc2)C[C@@H]2CC[C@H]1N2C,6.254925208,
COc1ccc(F)cc1CCC[C@@H]1CC[C@H](CN)O1,4.9386040730000005,
COc1ccccc1Oc1cc(C)ncc1CN(C)C,6.528708289,
O=C1CNCC2(CC2)CN1c1ccc(Cl)c(Cl)c1,7.086186148,
CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1OC,6.318758763,
CN1C[C@H]2CCCC[C@@]2(Cc2ccc(Cl)c(Cl)c2)C1,5.420000452999999,
CO[C@]1(c2cccc(C#N)c2)CCCC[C@@H]1CN(C)C,5.347270303999999,
FC(F)(F)c1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,6.563042669,
COc1ccccc1CC(c1ccccc1)N1CCNCC1,7.471726222999999,
Cc1cc(Cl)cc(-c2ccccn2)c1O[C@@H](c1ccccc1)[C@H]1CCNC1,8.299988938,
Cc1ccc(Oc2ccc(OCCCF)cc2CN(C)C)c(N)c1,6.199282922,
COC(=O)C1=C(c2ccccc2)CCCC1,2.602059991,
CNC[C@H](O)CCN1c2ccccc2N(c2cccc(OC)c2)S1(=O)=O,6.952725133,
COc1c(F)cccc1CC(c1ccccc1)N1CCNCC1,7.075720714,
OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCOc1ccc(F)cc1,5.746904413999999,
Fc1cc(F)c(F)c(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1F,8.799970733,
Cc1ccc(C2CN(C)Cc3ccccc32)s1,6.311580178,
Clc1ccc(C23CCN(CC2)Cc2cc(Oc4cnccn4)ccc23)cc1,6.040767751000001,
Cc1nnc2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)cc4)CC3)cn12,5.991399828,
NCC1CC1(C(=O)Nc1ccccc1)c1ccccc1,6.244125144,
CCCC(c1ccncc1)n1ccc2ccccc21,6.173925197000001,
CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,8.200659451,
CC(C)OCC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1,8.599980365,
CN[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,5.904481958,
Cc1csc([C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,9.400007822,
CN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,7.214670165,
CCCN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,7.443697499,
CN1C2CCC1C1COC(=O)CCCCCCC(=O)Nc3ccc(cc3)C1C2,5.642065153,
Nc1nc2ccc(OC(F)(F)F)cc2s1,5.7630850360000005,
CCN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,8.045757491,
COc1ccc(C2=NN(CCCCCNCC[C@H](Oc3ccc(C(F)(F)F)cc3)c3ccccc3)C(=O)C3CC=CCC23)cc1OC,5.253638293,
CC(C)(C)CCC1(C(=O)c2ccc(Cl)c(Cl)n2)CCNC1,8.0,
COc1cc(Cl)ccc1O[C@@H](c1ccc(C)cc1)[C@@H]1CNCCO1,6.744727495,
Cc1nc(C)n(CC23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,6.094201422,
C=CCN(CC=C)CCc1c[nH]c2ccc(C)cc12,5.0,
COc1ccccc1CN(CC(C)C)C1CCNCC1,6.838631997999999,
O=C(OCCF)C1C2CCC(CC1c1cccc(/C=C\I)c1)N2,6.959002308,
CCCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,5.896196279,
CSc1ccc(Sc2ccc(N(C)S(C)(=O)=O)cc2CN(C)C)cc1,7.15490196,
Cc1ccc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)nc1,7.318758763,
Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc([N+](=O)[O-])cc4)s2)N3C)cc1,5.754487332,
Cc1coc([C@H](Oc2c(F)cccc2F)[C@@H]2CNCCO2)n1,7.732828272000001,
Clc1ccccc1CC(c1ccccc1)N1CCCNCC1,7.119186407999999,
CN1C2CCC1[C@@H](C(=O)NCc1ccc(CCNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)cc1)[C@@H](c1ccc(Cl)cc1)C2,7.0,
CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1cccc(Cl)c1,7.698970003999999,
CC(C)OC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,7.853871964,
CN1C2CCC1C1COC(=O)CCCCCC(=O)Nc3ccc(cc3)C1C2,7.522878745,
CC(C)Oc1ccccc1C[C@@](O)(c1ccccc1)[C@@H]1CNCCO1,8.113509275,
Clc1cc(N2CCNCC2Cc2ccccc2)cc2cc[nH]c12,7.89997427,
CCCCN(C1CCNCC1)S(=O)(=O)c1ccc2ccccc2c1,4.397940009,
Fc1cccc(OC(c2ccccc2)C2CNCCO2)c1,7.958607315,
Cc1ccc(C#N)c(S[C@H](CCN)c2ccccc2)n1,5.13076828,
Clc1ccc(OC(c2ccc3ccccc3c2)C2CNC2)cc1Cl,7.795880017000001,
CN(C)Cc1cc(O)ccc1Sc1ccccc1N,7.48148606,
CNCCCN1Cc2ccccc2N(c2ccc(C)cc2)S1(=O)=O,6.853871964,
Oc1cccc(CC(c2ccccc2)N2CCNCC2)c1,7.853871964,
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)c(Br)c1)N2C,6.91721463,
CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,8.638272164,
NCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,5.347173697,
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,5.535361441,
CNCC[C@H](Oc1cccc2cc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc12)c1cccs1,2.263284866,
[11CH3]Oc1cccc2c1CCN(CCCc1c[nH]c3ccc(F)cc13)C2,5.540607512,
COc1ccc([C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1OC,5.0969100130000005,
CC1CCNCC(=O)N1c1ccc(Cl)c(Cl)c1,6.180456064,
CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2C)S1(=O)=O,7.366531544,
Cc1ccc(CN(CC(C)C)C2CCNCC2)c(C)c1,8.318758763,
Clc1ccc([C@]23CNCC[C@H]2C3)cc1Cl,6.684939759,
CN(C)Cc1cc(OCCCF)ccc1Sc1ccc(F)cc1N,7.022276395,
CCN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,6.663540266,
Clc1ccc(Cl)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1Cl,9.299988938,
Cc1ccccc1O[C@H]1c2ccccc2OC[C@H]1CN(C)C,6.15490196,
CN(C)CC1(c2ccccc2)CCCCC1,6.460923901,
Cc1ccc(Sc2ccccc2CNCCCF)c(N)c1,5.363311552,
CCCC(=O)NCCNC(CC(C)C)C1(c2ccc(OCC)cc2)CCC1,5.624062181,
CNCCCN1Cc2ccccc2N(c2cccc(C)c2)S1(=O)=O,5.987162775,
CN(C)Cc1ccccc1Sc1ccc(F)cc1N,6.84863015,
Clc1ccc(C23CCN(CC2)Cc2cc(-c4cnccn4)ccc23)cc1,5.63732907,
COC(=O)C1=C(c2cccc(Cl)c2)CCC1,3.423083044,
C[C@@H]1NCCCN(c2ccc3ccccc3c2)C1=O,8.420216403,
CN1C2CCC1C1COC(=O)CCSCCC(=O)Nc3ccc(cc3)C1C2,6.127843727,
O=[N+]([O-])c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,7.040958608,
c1ccc(N(c2ccc3[nH]ccc3c2)C2CCNCC2)cc1,5.899998417000001,
CNC[C@H](O)[C@H](c1ccccc1)n1ccc2cc(F)ccc21,6.928117993,
Cc1ccc(C(C)C)c(O[C@@H](c2ccccn2)[C@@H]2CNCCO2)c1,6.3400838,
O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCN3CCCC3)c12,6.997833937999999,
COc1ccc([C@]23CCCC[C@H]2CN(C)C3)cc1,4.84999986,
CNCC[C@H](Oc1cccc2cc(O)ccc12)c1cccs1,5.326058001,
C=CCN(CC=C)CCc1c[nH]c2ccc(Cl)cc12,6.199998172000001,
O=C(OCCF)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,5.236572006,
Clc1ccc(C23CCN(CC2)Cc2cc(OCCCc4cccnc4)ccc23)cc1,7.205511952999999,
CCc1ccc(OC(c2cccnc2)C2CCNCC2)cc1,5.314258261,
c1ccc(OCc2cc(OC[C@@H]3CCCN3)no2)cc1,6.692503962000001,
OC[C@@H]1O[C@@H](O[C@@H]2CO[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@H](OCc2ccccc2)[C@@H]1O,5.218963061,
CC(C)C(=O)N(Cc1ccccc1Cl)[C@H]1CCNC1,6.943095149,
CN1C2CCC1C(C(=O)NCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,5.791021483,
CCc1ccc2c(c1)CN(C)CC2c1ccccc1,7.26760624,
COC[C@@]12CNC[C@H](OC)[C@]1(c1ccc(Cl)c(Cl)c1)C2,5.899998417000001,
CNCCC(Oc1cccc2ccccc12)c1nccs1,7.259637311,
O=C1CNCCCN1c1ccc(Cl)c(Cl)c1,7.886056647999999,
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,6.443697499,
CNC[C@H]1CCC[C@H]1c1ccc2[nH]cc(C#N)c2c1,6.292429824,
CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,5.692824988,
Clc1ccc([C@@]23CNC[C@@H]2[C@H]3COCC2CC2)cc1Cl,9.199970641,
c1cc2[nH]ncc2cc1N1CCNC[C@@H]1CC1CCOCC1,7.0,
CCC1CN([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc21,7.853871964,
Fc1ccc(C(OCCC2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c2ccc(F)cc2)cc1,6.444905551000001,
CNCc1ccccc1Oc1ccc(Cl)cc1C,7.657577319,
CN(C)Cc1cnccc1Oc1ccc(Cl)cc1Cl,7.602059991,
FCCCOc1ccccc1S[C@@H](c1ccccc1)[C@@H]1CNCCO1,8.91721463,
Fc1cccc(F)c1O[C@@H](c1ccccn1)[C@@H]1CNCCO1,8.22184875,
Cc1ccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)cc1,7.480172006,
N#Cc1cccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)c1,8.0,
O[C@@H](CCc1ccccc1)CN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,6.1331221860000005,
CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCC1,7.657577319,
c1ccc(CCCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,7.22184875,
CCCN(c1cc(Cl)ncn1)n1ccc2ccccc21,5.585026652000001,
CCCN(c1ccncc1)n1cc(CC)c2ccccc21,5.677780705,
CCOc1ccccc1Oc1cc(C)ncc1CNC,6.336299075,
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,5.05475305,
NCC1CCC(CCc2c(F)c(F)c(F)c(F)c2F)O1,5.963570734,
c1ccc(CC2(c3cnc4[nH]ccc4c3)CCNC2)cc1,7.387216143,
COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@H]2CC[C@@H]1N2C,7.657577319,
NCC1CCC(CCc2ccccc2)O1,5.810229044,
CNC[C@@H](O)[C@H](c1cccc(Cl)c1)n1ccc2ccccc21,7.795880017000001,
COc1ccc2[nH]c(C)c(CCN(C)C)c2c1,5.195179321,
CC(C)CN(Cc1ccccc1Cl)C1CCNCC1,8.853871964,
COc1ccc(Oc2ccccc2CN(C)C)cc1,6.167491087,
c1ccc(-c2ccccc2CN(C2CCOCC2)[C@H]2CCNC2)cc1,7.920818754,
CCCCCCCCc1ccc(O)cc1,4.211884681,
CCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1,8.187086642999999,
CSc1ccc(Sc2ccc(NS(C)(=O)=O)cc2CN(C)C)cc1,6.27572413,
COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@H]1c1ccc(C)cc1)N2,8.311580178,
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,5.650522374,
COC(=O)C1C(c2ccc(/C=C\I)cc2)CC2CCC1N2C,6.346787486,
CNC[C@@H](O)[C@H](c1ccccc1)N1CC(C)(C)c2ccccc21,8.244125144,
Clc1ccc([C@H]2CC=CCNC2)cc1Cl,7.769551079,
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(F)cc1)N2C/C=C/CF,5.583858969,
CC(C)CN(Cc1ccccc1F)C1CCNCC1,7.823908741,
O=c1ccc(-c2cc3c(cc2F)C(c2ccc(Cl)c(Cl)c2)CNC3)n[nH]1,7.200659451,
C=C(F)CN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,8.408935393,
Cc1ccc([C@H]2CC3CCC([C@H]2c2onc(C)c2-c2ccc(Cl)cc2)N3C)cc1,6.2848326420000005,
Clc1ccc(C(CCCc2ccccc2)C2CCCCN2)cc1,5.969602699,
CCC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,7.22184875,
c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,6.164098144,
O=C(c1cc(F)c2[nH]ccc2c1)C1(Cc2ccccc2)CCNC1,7.898562265,
CNCC1(c2ccc3ccccc3c2)CCCCC1,6.530177984,
Fc1cccc(Cl)c1Oc1ncccc1OC1CCNC1,5.943095149,
CN1C2CCC1[C@@H](CNc1ccc(Br)nc1)[C@@H](c1ccc(Cl)cc1)C2,7.308918508,
Clc1cccc(Cl)c1O[C@H](c1ccccc1)[C@@H]1CCNC1,8.7000571,
CN1c2ccccc2Sc2cc(N)ccc21,5.404173223,
CN1C[C@@H]2CCCC[C@]2(c2ccc3ccccc3c2)C1,6.200153069,
Cc1cc(C2CC=CCN(C)C2)ccc1Cl,6.886056647999999,
CCN(CC1CC1)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,8.148741651,
CCC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,7.698970003999999,
Cc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)nn1,6.41589503,
COc1ccccc1Oc1ncccc1C1CCNCC1,6.534617149,
CN[C@H]1CC[C@@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1,6.397940009,
CNCc1cc(N2CCCS2(=O)=O)ccc1Oc1ccc(Cl)cc1C,7.958607315,
CNCCCN1Cc2ccccc2N(c2ccc(F)c(F)c2)S1(=O)=O,6.0132282660000005,
Cc1cc(Oc2ccccc2Oc2ccccc2)c(CN(C)C)cn1,8.0,
CN1CCN(CC(c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)CC1,6.924453038999999,
Clc1ccc([C@]23CCNCC2(Cn2cc4ccccc4n2)C3)cc1Cl,7.299988937999999,
CNCCN(c1ccccc1)c1ccc2[nH]ccc2c1,6.699991797000001,
NC(=O)c1ccc(-c2cc3c(cc2F)C(c2ccc(Cl)cc2)CNC3)cc1,6.667965722999999,
CN(C)[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,5.509900995,
COc1ccc(-c2cc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)on2)cc1,7.585026652000001,
COc1cccc2c1C(O)(c1ccc(Cl)cc1)N1CCN=C21,7.906053276000001,
CN[C@@H]1C[C@H](Oc2ccccc2C)c2ccccc21,6.180456064,
CC1CCCN(CCc2cccc3[nH]cc(S(=O)(=O)c4ccccc4)c23)C1,5.954285941,
CNC(C)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,7.41453927,
FC(F)(F)Oc1ccccc1OC(c1cccnc1)C1CCNCC1,7.346787486,
COc1cccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)c1,5.439137305,
Cc1ccccc1O[C@H]1c2ccccc2OC[C@H]1CN,7.392544977000001,
CN1Cc2ccccc2C(c2ccc3sncc3c2)C1,7.413412695,
Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,6.410497204,
COC(=O)C1=C(c2ccc(OC(F)(F)F)cc2)CCC1,2.540004744,
COc1cccc2cc(C3CN(C)Cc4ccccc43)oc12,7.657577319,
