SMILES,P(Act)
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NNC(=O)c4ccc[nH]4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.494850022
C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@@H]1O,5.494850022
O=[N+]([O-])c1ccc(Nc2nc3c(N4CCCC4)ncnc3s2)cc1,5.49757288
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],5.499214827
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(N)nc32)[C@H](O)[C@@H]1O,5.499999679
CCCCC#Cc1nc(NCc2cccc(Br)c2)c2ncn([C@H]3[C@H](O)[C@H](O)[C@@H]4C[C@@H]43)c2n1,5.501689446
CC(O)Cn1cnc2c(N)ncnc21,5.508638306
COCCNc1nc2ccccc2n2nc(-c3ccco3)nc12,5.509999358
CONc1nc(C#Cc2ccc(CC#N)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.511449283
CCCn1c(=O)c2nc(-c3cnn(Cc4nc(-c5ccc(C)cc5)no4)c3)[nH]c2n(CCC)c1=O,5.522878745
Cn1cc2c(C(N)=O)nc(N)nc2n1,5.522878745
Oc1c(-c2ccccc2)nnc2nc3ccccc3n12,5.537602002
Oc1cc(-c2ccccc2)nc2nc(Oc3ccccc3)ccc12,5.542622803
CCCCC#Cc1nc(NCC)c2ncn([C@H]3[C@H](O)[C@H](O)[C@@H]4C[C@@H]43)c2n1,5.543633967
CN(Cc1ccccc1)c1nc(-c2ccco2)c(C(=O)c2ccccc2)s1,5.55315229
CN(c1nc2nn(C)cc2c2nc(-c3ccco3)nn12)C1CCCCC1,5.563837353
CCCCc1nc2[nH]ncc2c2nc(-c3ccc(OCC)cc3)nn12,5.568636236
